type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,82:FB:A9:3F:02:09,-43,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,35572421,0,110,0,0,35.3193,256,[0 0 -16 9 -14 8 -12 7 -13 8 -11 7 -12 8 -11 8 -11 8 -11 10 -10 10 -10 11 -8 9 -7 10 -7 9 -7 10 -6 9 -6 7 -7 8 -7 7 -8 7 -9 6 -9 5 -9 5 -10 5 -10 4 -11 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 9 -10 7 -12 6 -12 4 -14 3 -15 2 -15 2 -16 1 -17 1 -15 0 -16 1 -16 1 -16 1 -14 2 -14 2 -15 3 -15 2 -15 2 -14 2 -15 3 -15 4 -15 4 -16 6 -16 6 -15 7 -17 9 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-42,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,36870034,0,110,0,0,36.6,256,[0 0 -2 -15 -4 -15 -3 -14 -2 -13 -2 -14 -2 -13 -3 -14 -3 -14 -4 -14 -4 -14 -5 -13 -7 -13 -8 -11 -7 -11 -6 -9 -5 -9 -6 -9 -3 -8 -2 -9 -1 -9 0 -10 -1 -11 0 -11 1 -12 2 -11 2 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -10 -3 -11 -3 -12 -1 -13 1 -14 2 -14 3 -15 3 -15 3 -15 3 -16 2 -15 2 -14 2 -14 2 -14 2 -13 3 -12 3 -12 4 -13 2 -14 2 -15 2 -16 1 -17 1 -17 -1 -18 -2 -18 -2 -18 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-42,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,36887755,0,110,0,0,36.6327,256,[0 0 -15 -3 -14 -4 -13 -4 -13 -3 -12 -4 -13 -5 -13 -4 -14 -3 -14 -1 -14 0 -14 1 -13 1 -12 1 -11 2 -10 3 -9 2 -9 0 -9 0 -9 -1 -9 -1 -9 -3 -10 -4 -10 -5 -10 -5 -10 -5 -10 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 1 -11 -1 -12 -4 -12 -5 -12 -7 -12 -7 -13 -8 -13 -8 -13 -8 -13 -9 -13 -8 -13 -7 -12 -8 -11 -7 -10 -7 -11 -7 -11 -7 -11 -8 -11 -8 -13 -8 -14 -9 -14 -7 -16 -6 -16 -6 -16 -6 -17 -4 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-41,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,36973347,0,110,0,0,36.6854,256,[0 0 11 -11 10 -9 10 -9 11 -10 10 -10 10 -10 9 -11 8 -12 8 -13 7 -13 5 -13 4 -12 3 -11 3 -10 3 -10 4 -9 4 -8 6 -8 7 -8 8 -8 9 -8 8 -7 9 -7 9 -7 10 -7 10 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -10 6 -10 7 -8 8 -8 9 -7 11 -7 11 -7 11 -7 12 -6 11 -6 12 -5 12 -5 11 -6 11 -5 11 -5 12 -5 13 -6 12 -6 12 -7 12 -8 11 -9 11 -9 12 -10 10 -10 10 -10 12 -11 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-42,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,36974350,0,110,0,0,36.7165,256,[0 0 10 -13 9 -12 8 -11 9 -11 8 -11 9 -11 8 -11 8 -11 8 -13 7 -13 6 -14 4 -13 3 -12 2 -11 3 -11 3 -11 2 -9 4 -9 6 -9 7 -8 7 -8 8 -8 8 -8 8 -7 9 -7 10 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -12 5 -12 7 -10 8 -9 9 -9 12 -9 13 -8 14 -9 13 -8 12 -8 13 -9 12 -9 11 -8 11 -8 11 -8 12 -8 12 -8 12 -8 12 -8 12 -8 12 -10 13 -10 13 -12 11 -13 11 -13 12 -15 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-42,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,37076361,0,110,0,0,36.7884,256,[0 0 1 -16 0 -15 0 -14 2 -14 1 -14 1 -14 0 -14 0 -14 0 -14 -2 -15 -3 -14 -4 -14 -5 -13 -5 -12 -4 -11 -4 -10 -4 -10 -2 -9 -1 -9 0 -9 1 -10 1 -10 2 -11 2 -11 4 -10 5 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -12 0 -12 1 -13 3 -13 4 -14 5 -14 7 -14 7 -14 7 -14 6 -14 6 -14 6 -12 5 -13 6 -13 5 -13 6 -12 6 -12 7 -13 5 -14 5 -15 5 -15 4 -16 4 -16 3 -17 2 -18 2 -18 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-42,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,37077364,0,110,0,0,36.8203,256,[0 0 -1 -16 -2 -15 -2 -15 1 -14 -1 -14 -2 -14 -2 -14 -2 -14 -2 -14 -3 -14 -4 -14 -5 -13 -6 -12 -7 -11 -6 -10 -5 -10 -5 -9 -3 -9 -2 -9 -1 -9 0 -9 0 -11 1 -11 2 -11 3 -11 3 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -11 -2 -12 -1 -13 1 -14 2 -14 4 -15 4 -15 4 -15 4 -15 4 -15 4 -14 4 -13 4 -14 4 -13 4 -13 5 -13 5 -13 5 -13 4 -15 4 -15 3 -16 2 -17 2 -17 0 -17 -1 -18 0 -18 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,38889627,0,110,0,0,38.6017,256,[0 0 13 5 11 6 10 6 11 6 11 6 11 7 12 7 13 6 13 4 13 3 13 2 13 2 12 1 11 1 10 0 10 1 9 2 9 3 8 3 8 4 8 5 8 7 7 7 7 8 7 8 6 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 1 11 3 11 4 11 6 11 6 12 6 12 6 11 6 11 6 10 7 9 6 8 6 7 7 7 7 7 8 7 8 7 9 8 10 10 10 11 10 12 10 13 9 14 7 14 7 14 6 14 5 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,38937188,0,110,0,0,38.6493,256,[0 0 9 -11 8 -10 8 -10 9 -9 9 -10 9 -10 9 -11 8 -11 8 -12 7 -13 6 -13 5 -13 4 -12 4 -12 4 -11 4 -10 4 -10 5 -9 5 -8 6 -8 7 -7 7 -7 8 -6 8 -6 9 -5 10 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -10 7 -11 7 -10 8 -10 8 -10 9 -10 10 -9 9 -8 9 -8 8 -7 9 -6 9 -5 9 -5 9 -5 10 -5 11 -5 12 -5 12 -6 12 -8 12 -9 12 -10 11 -11 11 -12 10 -12 9 -13 10 -13 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,38986426,0,110,0,0,38.6985,256,[0 0 -14 5 -13 4 -12 3 -14 3 -13 2 -14 3 -14 3 -14 4 -15 6 -14 6 -14 7 -12 8 -12 8 -11 8 -10 7 -9 7 -9 5 -9 4 -10 3 -11 2 -11 1 -11 0 -12 -1 -12 -2 -12 -3 -12 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 6 -11 6 -12 5 -13 4 -13 4 -14 4 -13 3 -13 3 -12 3 -11 2 -12 1 -11 0 -11 -1 -11 -1 -11 -2 -13 -2 -14 -2 -15 -1 -15 0 -16 1 -17 2 -17 3 -17 5 -16 5 -15 6 -15 6 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-39,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,39043808,0,110,0,0,38.756,256,[0 0 -11 10 -10 8 -11 7 -12 6 -13 7 -13 7 -14 8 -13 10 -13 11 -12 12 -11 12 -9 12 -8 12 -7 11 -7 10 -7 9 -7 7 -8 6 -9 4 -10 3 -12 2 -12 2 -13 1 -14 1 -14 0 -14 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 10 -6 11 -7 10 -8 11 -9 11 -10 11 -10 10 -9 9 -9 8 -9 8 -9 6 -9 5 -9 5 -10 4 -11 4 -13 3 -14 4 -14 5 -15 7 -15 8 -15 10 -14 11 -13 13 -12 13 -11 13 -11 13 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,39048540,0,110,0,0,38.788,256,[0 0 -4 -14 -4 -15 -4 -15 -3 -14 -4 -15 -5 -15 -6 -15 -6 -14 -7 -13 -7 -12 -8 -12 -8 -11 -8 -10 -7 -10 -6 -9 -5 -9 -5 -10 -4 -10 -4 -11 -3 -12 -2 -12 -2 -13 -2 -13 -1 -13 0 -12 1 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -10 -5 -11 -5 -12 -4 -13 -3 -13 -3 -12 -2 -12 -2 -12 -1 -11 -1 -11 0 -11 0 -10 1 -11 1 -11 2 -12 2 -12 1 -13 1 -14 0 -15 -1 -15 -2 -15 -3 -16 -4 -15 -5 -15 -5 -15 -4 -15 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,39131327,0,110,0,0,38.8434,256,[0 0 7 8 6 10 6 11 6 11 7 13 8 14 9 13 11 13 11 11 12 10 12 8 12 8 11 6 9 6 7 5 6 6 4 7 3 8 2 9 1 10 0 11 0 13 -1 13 -1 14 -2 13 -2 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 12 1 12 2 13 3 12 3 11 3 10 3 10 4 8 4 7 5 6 5 5 6 4 8 4 9 4 11 5 11 6 12 8 12 10 13 11 12 12 11 13 10 13 8 12 7 11 7 10 7 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-39,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,39136212,0,110,0,0,38.8698,256,[0 0 12 -2 11 0 10 1 10 0 11 2 13 3 13 2 14 3 14 -1 14 -2 14 -3 13 -4 12 -4 10 -4 10 -4 9 -3 8 -1 8 0 8 1 8 2 9 4 8 5 9 6 9 7 9 7 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -5 10 -4 10 -2 12 -2 13 -2 13 -2 13 -2 12 -2 11 -1 10 0 9 0 9 1 9 3 8 2 11 3 9 4 11 4 13 5 15 6 15 3 16 2 16 1 16 -1 14 -2 14 -2 14 -2 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-39,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,39199732,0,110,0,0,38.9118,256,[0 0 -7 -12 -5 -12 -4 -13 -3 -13 -4 -15 -4 -16 -5 -16 -6 -16 -7 -15 -8 -14 -9 -13 -9 -12 -9 -11 -8 -10 -7 -8 -6 -9 -4 -9 -3 -8 -2 -9 0 -10 1 -11 2 -12 2 -13 3 -13 3 -12 5 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -6 -10 -7 -11 -9 -11 -10 -11 -10 -10 -10 -10 -10 -9 -10 -8 -9 -7 -10 -6 -9 -4 -9 -4 -10 -2 -11 -2 -12 -2 -12 -2 -13 -3 -14 -5 -16 -6 -17 -8 -17 -9 -17 -10 -15 -10 -14 -10 -14 -9 -12 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-39,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,39200736,0,110,0,0,38.9499,256,[0 0 -9 -9 -7 -10 -6 -11 -6 -11 -6 -13 -7 -14 -8 -14 -9 -14 -10 -12 -11 -11 -11 -10 -12 -9 -11 -8 -10 -7 -9 -6 -8 -6 -6 -7 -5 -7 -4 -8 -3 -9 -2 -11 -2 -12 -1 -12 0 -13 0 -13 1 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -4 -11 -5 -12 -7 -12 -8 -12 -8 -11 -8 -11 -8 -10 -8 -9 -7 -8 -8 -7 -8 -6 -8 -5 -9 -4 -10 -4 -11 -4 -11 -5 -12 -6 -13 -8 -15 -9 -15 -11 -14 -12 -14 -12 -12 -13 -11 -12 -11 -12 -10 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-39,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,39364144,0,110,0,0,39.0766,256,[0 0 14 3 12 4 11 4 11 4 11 6 11 6 12 7 13 6 14 5 14 4 15 2 14 2 14 1 13 0 12 -1 11 -1 10 1 9 1 8 2 8 3 7 5 6 6 6 8 6 9 5 9 5 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -1 11 0 12 1 12 2 12 3 12 3 12 3 12 3 11 4 10 4 10 4 9 5 8 5 7 6 8 7 8 8 9 8 10 8 12 9 13 9 14 8 15 7 16 5 16 5 16 4 16 3 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-39,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,39365147,0,110,0,0,39.1023,256,[0 0 13 -6 12 -4 12 -3 12 -2 12 -2 13 -1 13 -2 14 -3 14 -4 14 -5 14 -6 13 -7 12 -8 11 -8 10 -8 9 -6 8 -6 8 -4 9 -3 9 -2 9 0 9 1 9 2 9 3 10 4 10 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -7 10 -7 10 -6 11 -5 12 -5 12 -5 12 -4 12 -4 11 -3 10 -3 10 -2 10 -1 10 0 10 1 10 1 11 2 13 2 14 1 15 1 15 0 16 -2 16 -3 17 -5 16 -5 15 -6 15 -7 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-39,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,39402431,0,110,0,0,39.1402,256,[0 0 -11 -12 -10 -12 -8 -12 -8 -11 -8 -12 -8 -12 -8 -13 -9 -13 -10 -12 -11 -12 -12 -11 -12 -10 -12 -9 -12 -8 -11 -7 -10 -6 -10 -7 -9 -6 -8 -7 -7 -8 -6 -9 -5 -10 -4 -11 -3 -12 -2 -12 -1 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -8 -8 -9 -8 -11 -8 -12 -8 -12 -7 -12 -7 -13 -7 -13 -6 -12 -5 -12 -5 -11 -4 -11 -4 -11 -3 -12 -3 -12 -3 -12 -3 -13 -3 -14 -4 -16 -6 -16 -7 -16 -9 -16 -10 -15 -10 -15 -11 -15 -12 -13 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,1,-92,0,6,0,39479058,0,110,0,0,39.1911,256,[0 0 14 5 12 5 11 5 11 4 11 5 11 6 11 6 11 6 12 5 13 4 13 3 13 3 13 2 13 1 12 1 11 0 10 1 10 1 9 2 8 3 8 4 7 6 7 7 6 8 6 8 5 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 1 10 2 10 5 10 5 10 6 10 6 10 7 10 7 9 7 9 7 8 7 8 7 7 7 7 7 7 8 7 8 8 8 8 9 9 9 10 10 11 10 12 9 13 8 14 8 15 7 15 6 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-39,11,1,0,0,1,1,1,0,0,1,-92,0,6,0,39479975,0,110,0,0,39.219,256,[0 0 -13 10 -11 8 -10 7 -11 7 -11 7 -11 6 -11 7 -12 7 -12 8 -11 9 -11 10 -10 10 -9 10 -8 10 -8 10 -7 10 -7 8 -7 8 -7 7 -8 6 -9 5 -9 3 -10 3 -10 1 -11 1 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 7 -9 7 -10 6 -11 5 -12 5 -12 5 -12 5 -12 4 -12 4 -12 4 -12 3 -12 3 -11 3 -11 2 -11 2 -12 1 -13 2 -13 2 -14 3 -14 4 -15 5 -15 6 -15 7 -15 8 -14 9 -14 10 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-39,11,1,0,0,1,1,1,0,0,1,-92,0,6,0,39486455,0,110,0,0,39.2586,256,[0 0 7 -15 6 -14 6 -13 7 -13 6 -12 6 -12 6 -13 6 -13 6 -14 5 -14 5 -15 4 -15 3 -14 2 -14 2 -14 1 -13 1 -12 2 -11 3 -11 4 -10 5 -9 5 -9 7 -8 7 -8 9 -7 10 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -11 5 -11 6 -10 7 -10 8 -10 9 -10 10 -10 10 -10 9 -10 9 -9 9 -9 9 -8 9 -8 9 -7 9 -7 10 -7 11 -7 11 -8 11 -9 11 -11 11 -12 11 -13 11 -14 10 -15 9 -16 9 -16 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,1,-92,0,6,0,39508265,0,110,0,0,39.2983,256,[0 0 -14 -10 -13 -8 -11 -10 -10 -9 -11 -8 -11 -9 -11 -10 -10 -9 -12 -9 -11 -8 -12 -8 -13 -7 -13 -7 -13 -6 -13 -4 -12 -4 -11 -5 -10 -5 -10 -5 -9 -6 -8 -7 -7 -8 -6 -9 -5 -10 -4 -10 -4 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -5 -10 -6 -9 -8 -10 -10 -9 -11 -9 -10 -9 -10 -8 -11 -9 -11 -7 -11 -7 -10 -7 -9 -6 -11 -5 -11 -6 -10 -4 -11 -6 -11 -7 -12 -7 -12 -8 -12 -9 -13 -11 -14 -12 -11 -13 -12 -14 -12 -13 -11 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,1,-92,0,6,0,39683995,0,110,0,0,39.3962,256,[0 0 -16 -5 -15 -5 -13 -5 -13 -4 -12 -5 -13 -5 -13 -6 -13 -5 -14 -4 -14 -4 -15 -3 -15 -3 -15 -2 -14 -1 -13 0 -13 0 -12 -1 -11 0 -11 -2 -10 -2 -10 -3 -9 -5 -9 -6 -9 -7 -9 -8 -8 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -2 -11 -4 -11 -6 -11 -7 -11 -8 -11 -8 -11 -9 -11 -9 -11 -9 -10 -9 -11 -8 -10 -8 -9 -8 -9 -8 -9 -8 -9 -8 -9 -9 -10 -9 -10 -10 -11 -10 -12 -10 -13 -10 -15 -9 -16 -8 -16 -8 -17 -7 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,1,-92,0,6,0,39684912,0,110,0,0,39.4316,256,[0 0 10 -13 9 -13 8 -11 9 -13 8 -10 8 -10 9 -10 9 -10 8 -11 9 -12 8 -13 7 -13 6 -13 5 -13 4 -13 4 -12 4 -11 4 -10 5 -10 6 -9 6 -8 7 -7 8 -7 9 -6 10 -5 11 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -9 7 -9 8 -7 9 -7 10 -7 11 -7 12 -8 12 -7 12 -6 11 -7 11 -6 11 -6 11 -6 10 -5 9 -6 11 -5 11 -5 12 -5 10 -6 13 -7 13 -8 13 -9 15 -11 13 -12 12 -13 13 -14 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,1,-92,0,6,0,39723287,0,110,0,0,39.4711,256,[0 0 -3 -17 -4 -15 -3 -14 -2 -14 -2 -14 -2 -13 -2 -14 -3 -14 -3 -14 -4 -15 -4 -14 -6 -14 -6 -13 -7 -13 -7 -11 -6 -11 -6 -11 -5 -10 -4 -10 -3 -10 -1 -10 -1 -11 0 -11 2 -12 3 -11 4 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -10 -2 -11 -1 -12 0 -12 1 -13 2 -13 2 -13 2 -13 2 -13 2 -14 2 -13 2 -12 2 -12 2 -12 3 -12 3 -12 3 -12 4 -13 3 -14 3 -15 2 -16 2 -17 1 -17 -1 -18 -2 -18 -2 -18 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-36,11,1,0,0,1,1,1,0,0,1,-92,0,6,0,39809352,0,110,0,0,39.5214,256,[0 0 6 17 6 15 6 14 5 12 5 12 5 11 4 11 4 11 3 12 3 12 4 12 5 13 6 13 7 13 7 11 7 11 7 11 6 9 5 9 4 9 3 9 2 9 1 10 -1 10 -2 9 -4 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 7 3 8 2 9 1 10 0 11 -1 12 -2 13 -2 13 -2 13 -1 14 -1 13 -1 13 0 13 0 12 0 12 0 10 -1 10 -1 10 -1 12 -1 13 -1 13 -1 15 0 15 1 17 2 18 4 18 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-36,11,1,0,0,1,1,1,0,0,1,-92,0,6,0,39812086,0,110,0,0,39.5496,256,[0 0 -19 3 -17 2 -15 3 -15 3 -13 2 -13 2 -12 1 -13 1 -13 1 -14 1 -14 2 -14 2 -14 3 -14 4 -14 5 -13 5 -13 4 -12 4 -12 4 -11 3 -11 2 -10 0 -10 -1 -10 -3 -10 -4 -10 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 3 -10 1 -10 -1 -11 -2 -12 -3 -12 -4 -13 -5 -14 -5 -14 -5 -14 -5 -14 -4 -14 -4 -13 -3 -12 -3 -12 -3 -12 -2 -11 -3 -12 -3 -12 -4 -13 -5 -14 -4 -15 -4 -17 -3 -18 -3 -18 -2 -20 0 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,40903600,0,110,0,0,40.6157,256,[0 0 6 -16 4 -15 4 -13 6 -13 5 -13 5 -13 6 -13 6 -13 6 -14 6 -15 5 -15 3 -15 2 -15 1 -15 1 -14 1 -13 0 -13 1 -11 2 -11 3 -10 4 -9 5 -9 6 -8 8 -8 9 -7 10 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -11 4 -11 5 -12 6 -11 7 -12 8 -11 8 -12 9 -12 8 -11 7 -11 8 -10 8 -9 7 -10 7 -9 8 -9 9 -8 9 -8 10 -9 10 -10 10 -12 10 -13 10 -15 10 -16 9 -17 8 -17 8 -18 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,40904603,0,110,0,0,40.647,256,[0 0 -3 -16 -4 -15 -3 -14 -1 -15 -2 -13 -1 -13 -1 -14 -2 -15 -2 -14 -2 -15 -3 -15 -5 -15 -6 -14 -6 -13 -6 -13 -5 -11 -5 -11 -4 -10 -3 -10 -1 -10 0 -10 1 -10 2 -10 3 -10 4 -10 6 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -10 -3 -11 -2 -13 -1 -12 0 -14 0 -14 1 -14 1 -14 1 -14 1 -14 1 -12 2 -12 2 -12 2 -12 1 -12 3 -11 4 -12 4 -13 4 -14 3 -15 2 -16 2 -17 1 -17 -1 -18 -2 -19 -2 -18 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,40990412,0,110,0,0,40.7025,256,[0 0 1 -17 1 -16 1 -14 2 -13 3 -13 3 -13 3 -14 3 -14 3 -15 2 -16 1 -16 -1 -16 -1 -16 -2 -15 -2 -14 -2 -13 -2 -12 -1 -11 0 -11 1 -10 3 -10 4 -10 5 -10 6 -9 8 -9 8 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -11 0 -12 1 -13 2 -13 3 -13 4 -14 5 -14 5 -13 5 -13 4 -13 5 -12 5 -11 5 -11 5 -11 5 -10 6 -10 7 -10 7 -11 7 -13 7 -14 7 -16 6 -17 6 -17 4 -19 3 -19 2 -19 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,40991416,0,110,0,0,40.7341,256,[0 0 -4 -17 -4 -16 -3 -14 -2 -13 -2 -14 -1 -14 -1 -15 -1 -15 -2 -15 -2 -16 -3 -16 -5 -16 -6 -15 -6 -14 -6 -13 -6 -12 -5 -12 -4 -10 -3 -10 -2 -10 0 -10 1 -11 2 -11 4 -11 5 -11 6 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -10 -4 -12 -3 -13 -2 -14 -1 -14 0 -15 0 -15 0 -15 0 -14 0 -14 0 -13 1 -12 1 -13 1 -12 2 -12 3 -12 3 -12 3 -13 3 -15 3 -16 2 -18 1 -19 0 -18 -2 -20 -3 -20 -3 -19 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,41093318,0,110,0,0,40.8054,256,[0 0 6 13 4 12 4 12 3 11 3 13 3 13 3 13 4 13 5 13 6 13 7 12 8 12 8 11 8 10 7 8 6 8 6 8 4 8 3 8 2 8 1 9 0 10 -1 10 -2 11 -3 11 -4 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 8 5 9 5 10 4 11 4 11 4 12 3 12 3 11 2 11 2 11 1 10 1 10 0 10 -1 10 -1 11 -2 10 -1 12 -1 12 0 14 1 15 2 16 3 16 5 15 6 15 7 15 7 14 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,41094322,0,110,0,0,40.8322,256,[0 0 12 10 11 10 9 9 9 8 8 9 8 10 8 10 8 10 9 10 10 10 11 10 12 9 12 8 12 7 11 5 10 5 9 5 8 5 7 6 6 7 5 7 4 9 3 10 2 11 2 11 1 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 4 8 6 8 8 7 9 7 10 6 11 6 12 6 12 7 12 6 12 6 11 6 10 5 11 5 10 4 10 4 10 4 10 4 11 4 13 5 14 6 14 8 15 9 14 10 14 12 14 13 13 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-38,11,1,0,0,1,1,1,0,0,0,-92,0,6,0,41163511,0,110,0,0,40.8756,256,[0 0 -17 2 -15 2 -14 1 -13 1 -12 0 -12 -1 -13 -1 -13 -1 -14 0 -14 0 -15 2 -15 2 -14 3 -14 3 -13 4 -12 4 -11 3 -11 3 -10 2 -10 1 -10 0 -9 -2 -9 -3 -9 -4 -9 -6 -9 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 3 -11 2 -12 0 -13 -1 -13 -2 -14 -2 -14 -3 -14 -3 -14 -3 -13 -3 -13 -3 -13 -3 -12 -3 -11 -3 -11 -4 -11 -4 -11 -4 -12 -5 -13 -5 -14 -5 -15 -5 -17 -4 -18 -2 -18 -1 -18 0 -19 1 ]
